Repository,Author,Closed,ClosedAt, CreatedAt, LastEditedAt, State, Title, UpdatedAt
developer-experience,wmhutchison,true,2020-05-28T19:43:11Z,2020-05-27T16:49:51Z,,CLOSED,"RITM0063688 - Update ocp-node-requisites role to perform overlay2 config on new node builds",2020-05-28T19:43:11Z
developer-experience,StevenBarre,true,2020-07-02T20:18:43Z,2020-05-27T16:50:32Z,2020-05-27T17:05:49Z,CLOSED,"Document change management process",2020-07-02T20:18:43Z
developer-experience,ShellyXueHan,true,2020-08-05T18:47:34Z,2020-05-27T17:54:29Z,,CLOSED,"Signing service restart script update",2020-08-05T18:47:34Z
developer-experience,caggles,true,2020-06-17T16:32:57Z,2020-05-27T17:58:39Z,,CLOSED,"Artifactory installation automation",2020-06-17T16:32:57Z
developer-experience,ShellyXueHan,true,2020-09-18T17:17:39Z,2020-05-27T18:06:23Z,2020-07-07T00:03:03Z,CLOSED,"Update keycloak pod disruption budget settings",2020-09-18T17:17:39Z
developer-experience,caggles,true,2020-08-27T20:49:27Z,2020-05-27T18:07:09Z,,CLOSED,"Database Report",2020-08-27T20:49:27Z
developer-experience,caggles,true,2020-06-30T23:32:04Z,2020-05-27T18:09:35Z,,CLOSED,"Resource Management Guidelines",2020-06-30T23:32:04Z
developer-experience,caggles,false,,2020-05-27T18:11:41Z,,OPEN,"JFrog Feature Investigation",2020-05-27T18:11:41Z
developer-experience,caggles,true,2020-06-17T16:34:10Z,2020-05-27T18:13:35Z,,CLOSED,"EDB migration preparation",2020-06-17T16:34:10Z
developer-experience,caggles,false,,2020-05-27T18:16:27Z,,OPEN,"edb",2020-05-27T18:16:27Z
developer-experience,caggles,true,2020-05-27T18:17:22Z,2020-05-27T18:16:35Z,,CLOSED,"EDB Keycloak Migration",2020-05-27T18:17:22Z
developer-experience,stewartshea,true,2020-06-18T20:24:39Z,2020-05-28T16:42:05Z,,CLOSED,"Sysdig configuration tuning to fix agent crashes",2020-06-18T20:24:39Z
developer-experience,stewartshea,true,2020-05-28T22:28:36Z,2020-05-28T16:45:09Z,2020-05-28T17:27:22Z,CLOSED,"Reenable sysdig agents in the lab",2020-05-28T22:28:37Z
developer-experience,wmhutchison,true,2020-06-02T18:41:57Z,2020-05-28T19:45:00Z,,CLOSED,"INC0036702 - APP node ociopf-p-208.dmz has degraded SAN storage connectivity",2020-06-02T18:41:57Z
developer-experience,StevenBarre,true,2020-09-17T18:30:36Z,2020-05-28T20:49:11Z,2020-09-17T18:30:02Z,CLOSED,"2020 Q3 Patching schedule",2020-09-17T18:30:37Z
developer-experience,StevenBarre,true,2020-07-02T20:19:20Z,2020-05-29T16:52:31Z,2020-07-02T20:19:06Z,CLOSED,"Provide Project Resource Stats in Product Owner distribution list",2020-07-02T20:19:20Z
developer-experience,StevenBarre,true,2020-06-03T17:10:51Z,2020-05-29T21:45:07Z,,CLOSED,"Remove IPs from hostsubnets",2020-06-03T17:10:52Z
developer-experience,StevenBarre,true,2020-06-10T22:27:28Z,2020-05-29T21:59:33Z,,CLOSED,"INC0036698 MCS - NetApp block provisioning failing due to LUN ID",2020-06-10T22:27:28Z
developer-experience,StevenBarre,true,2020-08-06T20:33:05Z,2020-06-01T21:50:54Z,2020-07-16T20:14:22Z,CLOSED,"INC0036853 Docker Image Registry full- SPIKE",2020-08-06T20:33:05Z
developer-experience,wmhutchison,true,2020-06-03T16:30:18Z,2020-06-02T16:56:58Z,,CLOSED,"INC0036808 - CITZ - PROD MCS - SAN port disabled due to excessive errors for OCIOPF-P-206.DMZ",2020-06-03T16:30:18Z
developer-experience,ShellyXueHan,true,2020-06-17T16:33:51Z,2020-06-03T18:30:13Z,,CLOSED,"Work with app teams to update some incorrect namespace metadata",2020-06-17T16:33:51Z
developer-experience,wmhutchison,true,2020-06-05T22:42:30Z,2020-06-03T23:51:51Z,,CLOSED,"RITM0064320 - PROD MCS - Stability improvements to Metrics Heapster pod",2020-06-05T22:42:30Z
developer-experience,wmhutchison,true,2020-06-10T16:42:04Z,2020-06-04T16:21:55Z,,CLOSED,"RITM0064368 - Internal switch port labelling audit using lldptool",2020-06-10T16:42:04Z
developer-experience,ShellyXueHan,false,,2020-06-04T22:35:24Z,,OPEN,"RocketChat explore MongoDB helm chart",2020-06-04T22:35:35Z
developer-experience,jefkel,true,2021-01-28T18:10:04Z,2020-06-11T01:41:47Z,2020-11-26T21:40:33Z,CLOSED,"Operational tracking of Platform Subscriptions",2021-01-28T18:10:04Z
developer-experience,StevenBarre,true,2020-09-24T17:50:27Z,2020-06-11T16:25:41Z,,CLOSED,"Develop a report for teams to show their CPU / RAM usage",2020-09-24T17:50:27Z
developer-experience,stewartshea,true,2020-09-14T16:20:15Z,2020-06-16T18:22:00Z,,CLOSED,"Enable PromQL",2020-09-14T16:20:15Z
developer-experience,stewartshea,true,2021-01-14T15:10:10Z,2020-06-16T18:23:52Z,,CLOSED,"Modify the default % report on the Sysdig dashboard to show % or requests instead of limits",2021-01-14T15:10:10Z
developer-experience,caggles,true,2020-06-24T18:11:26Z,2020-06-17T16:38:07Z,,CLOSED,"Artifactory v6 to v7 Import",2020-06-24T18:11:26Z
developer-experience,ShellyXueHan,true,2020-06-30T18:11:22Z,2020-06-17T18:15:12Z,2020-06-30T18:11:19Z,CLOSED,"KeyCloak service downtime - openshift cluster master certificate update",2020-06-30T18:11:22Z
developer-experience,patricksimonian,true,2020-07-29T17:41:11Z,2020-06-17T18:28:27Z,2020-07-29T17:39:57Z,CLOSED,"Create youtube video for resource cpu/memory changes",2020-07-29T17:41:11Z
developer-experience,NickCorcoran,true,2020-07-08T18:32:23Z,2020-06-17T18:55:17Z,,CLOSED,"Network Policy updates",2020-07-08T18:32:31Z
developer-experience,jefkel,true,2020-09-24T17:45:30Z,2020-06-17T22:04:39Z,,CLOSED,"Isolate DB access without Aporeto",2020-09-24T17:45:30Z
developer-experience,wmhutchison,true,2020-06-25T19:43:33Z,2020-06-18T19:47:28Z,,CLOSED,"INC0037611 - CITZ - PROD MCS - Performance concerns regarding core API services",2020-06-25T19:43:33Z
developer-experience,StevenBarre,true,2020-09-23T20:39:38Z,2020-06-18T20:12:48Z,,CLOSED,"Migrate Pathfinder ESX cluster to Azure Stack hardware",2020-09-23T20:39:39Z
developer-experience,StevenBarre,true,2020-06-25T19:41:58Z,2020-06-22T21:06:21Z,,CLOSED,"INC0037756 MCS - Missing application logs",2020-06-25T19:41:58Z
developer-experience,ShellyXueHan,true,2020-07-06T16:53:57Z,2020-06-24T20:38:02Z,2020-06-30T21:10:24Z,CLOSED,"Platform Business Continuity Planning",2020-07-06T16:53:57Z
developer-experience,mitovskaol,true,2020-12-18T19:35:30Z,2020-06-25T18:15:26Z,2020-07-14T16:39:12Z,CLOSED,"Migrate RocketChat to chat.developer.gov.bc.ca",2020-12-18T19:35:30Z
developer-experience,ShellyXueHan,true,2020-07-14T16:47:27Z,2020-06-25T20:40:02Z,2020-07-06T23:47:20Z,CLOSED,"Plan for Platform Services DR sites on cloud",2020-07-14T16:47:27Z
developer-experience,ShellyXueHan,true,2020-09-25T00:10:42Z,2020-07-07T00:02:01Z,2020-07-08T18:40:40Z,CLOSED,"KeyCloak Service Migration - Phase 2",2020-09-28T23:34:41Z
developer-experience,caggles,true,2020-07-13T17:38:44Z,2020-07-07T18:31:36Z,,CLOSED,"Documize backup is failing",2020-07-13T17:38:44Z
developer-experience,ShellyXueHan,true,2020-07-15T23:57:10Z,2020-07-07T21:48:12Z,2020-07-08T18:39:08Z,CLOSED,"SSO Upgrade 7.3 to 7.4 - part 1",2020-07-15T23:57:10Z
developer-experience,ShellyXueHan,true,2020-07-28T16:31:45Z,2020-07-07T21:50:29Z,2020-07-15T23:55:49Z,CLOSED,"SSO Upgrade 7.3 to 7.4 - part 2",2020-07-28T16:31:46Z
developer-experience,ShellyXueHan,true,2020-09-02T18:26:09Z,2020-07-07T21:51:58Z,2020-07-28T16:28:39Z,CLOSED,"SSO Upgrade 7.3 to 7.4 - part 3",2020-09-02T18:26:09Z
developer-experience,ShellyXueHan,true,2020-09-28T17:18:44Z,2020-07-08T17:15:59Z,2020-09-28T17:18:42Z,CLOSED,"KeyCloak Service Migration - phase 3",2020-09-28T23:31:00Z
developer-experience,caggles,true,2020-07-22T21:14:00Z,2020-07-08T17:39:53Z,,CLOSED,"Update Artifactory Helm Chart to use S3",2020-07-22T21:14:00Z
developer-experience,NickCorcoran,true,2020-09-09T17:43:06Z,2020-07-08T18:03:36Z,,CLOSED,"OpenShift and You! (...and me) w/ Finance",2020-09-09T17:43:06Z
developer-experience,caggles,true,2021-01-13T18:15:30Z,2020-07-08T18:12:34Z,2020-12-18T19:24:24Z,CLOSED,"Install EDB on OCP 4",2021-01-13T18:15:30Z
developer-experience,caggles,true,2020-12-18T22:39:13Z,2020-07-08T18:16:12Z,2020-10-29T18:15:50Z,CLOSED,"RH-SSO Install EDB for ops testing",2020-12-18T22:39:13Z
developer-experience,caggles,true,2020-09-09T17:46:03Z,2020-07-08T18:45:13Z,,CLOSED,"New Artifactory Operator Documentation",2020-09-09T17:46:04Z
developer-experience,ShellyXueHan,true,2021-02-18T21:52:26Z,2020-07-09T20:35:47Z,,CLOSED,"Platform Services Migration - Prep for OCP4",2021-02-18T21:52:26Z
developer-experience,agahchen,false,,2020-07-10T19:02:16Z,,OPEN,"Devhub Issue: Resource Tuning Recommendations - Add oc commands(s) to determine total CPU usage / ratio",2020-07-10T19:05:23Z
developer-experience,ShellyXueHan,true,2020-07-14T22:51:07Z,2020-07-13T21:16:39Z,2020-07-13T21:19:18Z,CLOSED,"Communicate the OpenShift project set grouping tag",2020-07-14T22:51:07Z
developer-experience,ShellyXueHan,true,2021-02-03T19:50:47Z,2020-07-14T16:46:34Z,,CLOSED,"Platform services OCP4 migration - investigate",2021-02-03T19:50:47Z
developer-experience,ShellyXueHan,true,2020-07-28T16:21:23Z,2020-07-20T17:09:08Z,,CLOSED,"Account transfer from Pop",2020-07-28T16:21:24Z
developer-experience,caggles,false,,2020-07-21T22:04:03Z,,OPEN,"Investigate Jobber",2020-07-21T22:04:07Z
developer-experience,ShellyXueHan,true,2020-09-18T17:17:03Z,2020-07-28T16:29:37Z,,CLOSED,"SSO Upgrade 7.3 to 7.4 - part 4",2020-09-18T17:17:03Z
developer-experience,NickCorcoran,true,2020-10-22T17:57:29Z,2020-07-29T17:44:30Z,,CLOSED,"STRA for COVID-19 PPE App",2020-10-22T17:57:29Z
developer-experience,ShellyXueHan,true,2020-08-05T18:06:08Z,2020-07-29T17:59:24Z,,CLOSED,"Add on-boarding criteria to devops request template",2020-08-05T18:06:08Z
developer-experience,caggles,true,2020-07-31T16:15:21Z,2020-07-29T18:31:26Z,,CLOSED,"Netapp questions for EDB",2020-07-31T16:15:21Z
developer-experience,NickCorcoran,true,2020-08-05T16:58:18Z,2020-07-29T18:33:56Z,,CLOSED,"STRA for COVID-19 PPE App - Information collection",2020-08-05T16:58:18Z
developer-experience,NickCorcoran,true,2020-08-05T16:58:20Z,2020-07-29T18:37:41Z,,CLOSED,"STRA for COVID-19 PPE App - Controls Assessment",2020-09-09T17:43:09Z
developer-experience,ShellyXueHan,true,2020-09-29T21:55:55Z,2020-07-29T21:52:36Z,,CLOSED,"Backup SSO production service account OTP",2020-09-29T21:55:55Z
developer-experience,wmhutchison,true,2020-08-06T20:12:05Z,2020-07-29T21:53:42Z,,CLOSED,"Create custom monitoring for egress IPs and multiple infra nodes",2020-08-06T20:12:05Z
developer-experience,lukegonis,true,2020-10-01T18:03:58Z,2020-07-30T20:23:33Z,,CLOSED,"Determine/create consistent Labels for all repositories in Platform Experience ZenHub ",2020-10-01T18:03:58Z
developer-experience,NickCorcoran,true,2020-08-05T17:00:11Z,2020-08-05T17:00:04Z,,CLOSED,"STRA for COVID-19 PPE App - Recommendations",2020-08-05T17:00:11Z
developer-experience,NickCorcoran,true,2020-10-20T23:48:57Z,2020-08-05T17:02:17Z,2020-10-20T23:48:54Z,CLOSED,"STRA for COVID-19 PPE App - Review and Sign-off",2020-10-20T23:48:57Z
developer-experience,NickCorcoran,false,,2020-08-06T22:26:22Z,,OPEN,"Change passwords for platform related accounts",2020-08-06T22:26:23Z
developer-experience,ShellyXueHan,false,,2020-08-07T19:58:43Z,2020-09-01T19:54:53Z,OPEN,"Verifiable Credential - KeyCloak integration POC - part 1",2020-09-01T21:09:09Z
developer-experience,ShellyXueHan,false,,2020-08-07T20:02:21Z,2020-09-01T20:06:03Z,OPEN,"Verifiable Credential - further down the road - part 2",2020-09-01T20:06:17Z
developer-experience,StevenBarre,false,,2020-08-07T21:38:23Z,,OPEN,"No email notifications from Rocket Chat",2020-09-24T20:10:13Z
developer-experience,NickCorcoran,true,2021-02-23T18:48:11Z,2020-08-11T22:03:14Z,,CLOSED,"IDIR 2FA on OCP",2021-02-23T18:48:11Z
developer-experience,ShellyXueHan,true,2020-10-29T18:09:45Z,2020-08-12T00:16:18Z,,CLOSED,"SSO Server url forwarding across clusters",2020-10-29T18:09:45Z
developer-experience,StevenBarre,true,2020-08-27T20:31:42Z,2020-08-13T22:59:34Z,,CLOSED,"Create devops-alert notification for load balancer TIB",2020-08-27T20:31:42Z
developer-experience,StevenBarre,true,2020-08-27T21:33:59Z,2020-08-14T22:41:46Z,2020-08-27T21:33:22Z,CLOSED,"Adjust ocp-monitor emails to use new team DLs",2020-08-27T21:33:59Z
developer-experience,patricksimonian,true,2020-09-09T17:56:19Z,2020-08-19T18:03:56Z,,CLOSED,"Book a meeting to discuss information/docs organization",2020-09-09T17:56:58Z
developer-experience,ShellyXueHan,false,,2020-08-20T00:04:38Z,,OPEN,"Placeholder - operational pipeline for platform service apps",2020-08-20T00:04:40Z
developer-experience,ShellyXueHan,true,2020-09-10T16:12:31Z,2020-08-25T22:23:08Z,,CLOSED,"Onboard SSO community supports",2020-09-10T16:12:32Z
developer-experience,patricksimonian,false,,2020-08-26T18:31:55Z,,OPEN,"Jenkins ocp-sso redeploys the patroni stateful set during a sso upgrade",2020-11-12T22:44:18Z
developer-experience,jefkel,true,2020-11-30T21:30:13Z,2020-08-27T02:56:15Z,,CLOSED,"Preparation for dockerhub changes",2020-11-30T21:30:13Z
developer-experience,mitovskaol,false,,2020-08-27T20:16:27Z,2020-08-27T20:34:47Z,OPEN,"Stale BCGOV namespace Image Review and Update",2020-10-01T18:07:14Z
developer-experience,patricksimonian,false,,2020-09-02T17:26:37Z,,OPEN,"Explore feasibility of integrating enterprise Stack  overflow",2020-09-02T17:26:37Z
developer-experience,mitovskaol,true,2020-09-17T19:25:39Z,2020-09-03T20:10:58Z,,CLOSED,"Migrate private (DXC) repo to bcgov-c",2020-09-17T19:25:55Z
developer-experience,mitovskaol,true,2020-10-22T20:18:25Z,2020-09-03T21:45:56Z,,CLOSED,"Document Operations Monitoring Tools and their Usage",2020-10-22T20:18:25Z
developer-experience,mitovskaol,true,2020-10-22T20:18:54Z,2020-09-03T21:49:34Z,,CLOSED,"Document Platform troubleshooting procedure",2020-10-22T20:18:54Z
developer-experience,NickCorcoran,true,2020-10-20T23:48:46Z,2020-09-09T18:10:16Z,2020-10-20T23:48:43Z,CLOSED,"BCDevExchange.org website - Complete STRA review and signoff",2020-10-20T23:48:46Z
developer-experience,patricksimonian,true,2020-09-25T21:52:07Z,2020-09-09T18:40:20Z,2020-09-25T21:52:02Z,CLOSED,"SSO Test Upgrade Retrospective",2020-09-25T21:52:07Z
developer-experience,chrsuthe,true,2020-09-11T21:35:50Z,2020-09-10T16:04:14Z,,CLOSED,"Devhub Issue: Getting human support for issues not covered by devops-requests [short description here]",2020-09-11T21:37:24Z
developer-experience,StevenBarre,true,2020-09-17T18:57:33Z,2020-09-10T21:13:55Z,2020-09-17T18:53:35Z,CLOSED,"Verify OCS 3.11.5 no longer crashes on PCM scan",2020-09-17T19:25:53Z
developer-experience,ShellyXueHan,true,2020-09-25T00:04:47Z,2020-09-18T17:16:37Z,,CLOSED,"SSO OTP issue",2020-09-25T00:04:52Z
developer-experience,tbaker1313,true,2020-12-15T18:08:17Z,2020-09-18T17:21:57Z,2020-12-15T18:04:18Z,CLOSED,"2020 Q4 Patching schedule",2020-12-15T18:08:17Z
developer-experience,jefkel,true,2020-09-19T18:36:02Z,2020-09-19T06:15:14Z,,CLOSED,"ARO Pathfinder - Identifiable cluster IP for on-prem firewall rules?",2020-09-19T18:36:09Z
developer-experience,wmhutchison,true,2021-01-22T17:00:18Z,2020-09-23T23:58:54Z,2020-10-28T16:52:07Z,CLOSED,"Stability issues with 3.11 PROD netapp-block still requiring the occasional fsck",2021-01-22T17:00:18Z
developer-experience,ShellyXueHan,true,2020-10-19T17:31:34Z,2020-09-28T17:21:08Z,2020-09-30T18:28:22Z,CLOSED,"KeyCloak Service Migration - phase 3.1",2020-10-19T17:31:34Z
developer-experience,ShellyXueHan,true,2020-10-19T23:25:19Z,2020-09-28T17:22:48Z,2020-09-30T21:33:58Z,CLOSED,"KeyCloak Service Migration - phase 4.0",2020-10-19T23:25:19Z
developer-experience,ShellyXueHan,true,2020-11-30T18:19:28Z,2020-09-28T17:23:54Z,2020-11-12T22:40:54Z,CLOSED,"SSO KeyCloak Service Name Migration - phase 5.1 - SPIKE",2020-11-30T18:19:28Z
developer-experience,ShellyXueHan,true,2021-02-05T00:07:06Z,2020-09-28T17:24:28Z,2020-12-08T21:55:58Z,CLOSED,"KeyCloak Service Migration - phase 5.2",2021-02-05T00:07:07Z
developer-experience,ShellyXueHan,false,,2020-09-30T18:18:45Z,,OPEN,"bcgov-c GitHub Organization clean up",2020-09-30T18:18:47Z
developer-experience,ShellyXueHan,true,2020-10-20T00:19:56Z,2020-09-30T20:55:54Z,2020-10-19T23:15:40Z,CLOSED,"OCP101:Lab Pilot",2020-10-20T00:19:56Z
developer-experience,ShellyXueHan,true,2020-10-19T23:25:07Z,2020-09-30T21:32:54Z,,CLOSED,"KeyCloak Service Migration - phase 4.1",2020-10-20T20:19:17Z
developer-experience,wmhutchison,true,2020-10-07T15:19:37Z,2020-10-01T17:22:46Z,2020-10-01T17:27:22Z,CLOSED,"Registry PVC hard prune failed due to file permissions",2020-10-07T15:19:37Z
developer-experience,patricksimonian,false,,2020-10-02T17:43:53Z,,OPEN,"Document SSO Cluster Access Decision Point",2020-10-02T17:43:53Z
developer-experience,wmhutchison,true,2020-12-10T21:28:06Z,2020-10-07T15:34:50Z,2020-10-29T18:35:09Z,CLOSED,"Sometimes multipath devices belonging to NetApp block storage go into a failed/faulty state",2020-12-10T21:28:06Z
developer-experience,caggles,true,2020-11-17T19:40:56Z,2020-10-15T17:38:05Z,2020-10-15T17:38:51Z,CLOSED,"Artifactory Pipeline",2020-11-17T19:41:05Z
developer-experience,caggles,true,2020-10-16T19:20:50Z,2020-10-16T19:20:47Z,,CLOSED,"Artifactory Operator RAM issue",2020-10-16T19:20:50Z
developer-experience,caggles,false,,2020-10-16T19:24:06Z,,OPEN,"Artifactory Private Repository Testing",2020-10-16T19:24:06Z
developer-experience,caggles,false,,2020-10-16T19:25:55Z,,OPEN,"Artifactory Operator Private Repo Creation",2021-01-13T18:01:14Z
developer-experience,caggles,true,2020-11-05T17:46:44Z,2020-10-16T19:27:37Z,2020-11-05T17:46:29Z,CLOSED,"Artifactory - Patroni Backup",2020-11-05T17:46:44Z
developer-experience,caggles,true,2021-01-13T18:14:07Z,2020-10-16T19:30:10Z,,CLOSED,"Artifactory Private Repository Documentation",2021-01-13T18:14:07Z
developer-experience,caggles,true,2020-11-06T18:56:09Z,2020-10-16T19:31:45Z,2020-11-06T18:50:53Z,CLOSED,"Artifactory Caching Docker repo configuration update",2020-11-06T18:56:09Z
developer-experience,caggles,false,,2020-10-16T19:34:51Z,2021-01-14T01:23:02Z,OPEN,"Update Artifactory Operator to allow SVC Acct password management",2021-04-15T21:55:43Z
developer-experience,ShellyXueHan,true,2020-10-21T17:10:30Z,2020-10-19T18:17:40Z,,CLOSED,"Realm-o-Matic updates",2020-10-21T17:10:30Z
developer-experience,mitovskaol,true,2020-11-10T17:05:21Z,2020-10-19T21:59:51Z,,CLOSED,"Conduct research and recommend an email distribution list management tool",2020-11-10T17:05:21Z
developer-experience,lukegonis,true,2020-10-19T23:59:28Z,2020-09-30T21:16:37Z,2020-10-20T18:46:48Z,CLOSED,"SSO service name migration to oidc",2020-10-20T18:46:48Z
developer-experience,NickCorcoran,true,2020-10-29T17:56:29Z,2020-10-19T23:42:19Z,2020-10-29T17:56:23Z,CLOSED,"FRCR investigation for Covid ppe app",2020-10-29T17:56:29Z
developer-experience,lukegonis,true,2021-04-07T21:11:39Z,2020-10-20T21:33:40Z,,CLOSED,"Remove/delete namespaces created for Registry testing purposes",2021-04-07T21:11:39Z
developer-experience,jefkel,false,,2020-10-20T22:05:38Z,2020-10-29T20:18:45Z,OPEN,"Review/Document Github Organizations",2020-10-29T20:18:45Z
developer-experience,NickCorcoran,true,2020-11-09T18:25:19Z,2020-10-21T16:40:15Z,2020-10-21T16:43:59Z,CLOSED,"BCGov GitHub Org - 2FA enforcement",2020-11-09T18:25:19Z
developer-experience,ShellyXueHan,true,2020-10-21T20:57:14Z,2020-10-21T16:48:09Z,,CLOSED,"SSO KeyCloak stabilization",2020-10-21T20:57:14Z
developer-experience,mitovskaol,true,2021-04-15T23:12:18Z,2020-10-21T20:10:53Z,2020-10-29T18:07:15Z,CLOSED,"Create SysDig Dashboard for the Silver Cluster",2021-04-15T23:12:18Z
developer-experience,patricksimonian,true,2020-10-22T16:47:20Z,2020-10-21T20:48:58Z,,CLOSED,"Keycloak HA Tuning/Configuration",2020-10-22T16:47:20Z
developer-experience,mitovskaol,true,2020-11-10T20:53:56Z,2020-10-21T22:33:28Z,2020-10-22T19:00:00Z,CLOSED,"SG - OCP 3.11 - Optimize KeyCloak SSO Service Config",2020-11-10T20:53:56Z
developer-experience,caggles,false,,2020-10-22T18:05:26Z,,OPEN,"Artifactory cross-cluster sync investigation [SPIKE]",2020-10-22T18:05:27Z
developer-experience,mitovskaol,true,2020-11-10T16:54:02Z,2020-10-22T18:40:33Z,2020-10-22T19:25:51Z,CLOSED,"SG - OCP 4- Improve Cluster Operational Automation",2020-11-10T16:54:03Z
developer-experience,mitovskaol,false,,2020-10-22T18:44:04Z,2020-11-12T18:36:23Z,OPEN,"SG - Vault Shared Service MVP Launch in Silver Cluster",2020-11-16T23:08:50Z
developer-experience,mitovskaol,true,2020-12-10T21:29:51Z,2020-10-22T20:32:17Z,2020-12-10T21:25:55Z,CLOSED,"Setup NetApp in OCP 3.11 Lab Cluster",2020-12-10T21:29:51Z
developer-experience,mitovskaol,true,2020-11-12T21:30:31Z,2020-10-22T20:46:03Z,,CLOSED,"Determine an approach to monitoring health of Storage Service",2020-11-12T21:30:31Z
developer-experience,mitovskaol,true,2020-12-10T21:22:16Z,2020-10-22T20:56:14Z,,CLOSED,"Build  Sysdig dashboard for monitoring API endpoint health",2020-12-10T21:22:17Z
developer-experience,patricksimonian,true,2020-11-10T18:58:59Z,2020-10-22T21:14:47Z,,CLOSED,"SG - Discover an Email Marketing Tool that can help the platform more effectively communicate platform news and changes",2020-11-10T18:58:59Z
developer-experience,StevenBarre,false,,2020-10-22T23:26:23Z,,OPEN,"Story Point Guide",2021-03-25T21:12:55Z
developer-experience,mitovskaol,true,2020-12-03T18:21:28Z,2020-10-23T17:13:06Z,,CLOSED,"SG - OCP 4- Artifactory Service Operationalization - Pipeline Design",2020-12-03T18:21:28Z
developer-experience,wmhutchison,true,2021-01-22T16:59:40Z,2020-10-23T20:04:33Z,,CLOSED,"Create internal notification tool for ongoing NetApp block fsck issues",2021-01-22T16:59:40Z
developer-experience,tbaker1313,true,2020-12-07T16:35:38Z,2020-10-23T21:00:58Z,2020-12-07T16:35:17Z,CLOSED,"Renew registry certificates in 3.11 LAB & PROD",2020-12-07T16:35:38Z
developer-experience,mitovskaol,false,,2020-10-26T16:40:09Z,2020-11-09T18:53:58Z,OPEN,"Google SRE Coursera Training - Olena's Notes",2020-11-13T00:14:10Z
developer-experience,tbaker1313,false,,2020-10-26T21:55:42Z,,OPEN,"MCS 3.11 PROD - Update netbackup to version 8",2021-04-07T18:06:31Z
developer-experience,wmhutchison,true,2021-02-02T19:49:19Z,2020-10-28T16:43:48Z,2021-02-02T19:49:07Z,CLOSED,"Upgrade Trident on 3.11 clusters to v20.10",2021-02-02T19:49:19Z
developer-experience,caggles,true,2020-12-03T18:21:02Z,2020-10-28T18:07:03Z,2020-12-03T18:20:57Z,CLOSED,"Artifactory Pipeline Design",2020-12-03T18:21:02Z
developer-experience,mitovskaol,true,2020-11-11T00:35:06Z,2020-10-28T21:13:50Z,,CLOSED,"SG - OCP 4 - Sprint 19 Platform Hot Fixes",2020-11-11T00:35:07Z
developer-experience,mitovskaol,true,2020-11-30T23:34:08Z,2020-10-28T21:17:55Z,2020-10-28T21:18:26Z,CLOSED,"SG - Sprint 20 Platform Hot Fixes",2020-11-30T23:34:08Z
developer-experience,ShellyXueHan,true,2021-01-07T00:07:26Z,2020-10-28T21:42:59Z,,CLOSED,"BCSC Team support",2021-01-07T00:07:26Z
developer-experience,StevenBarre,true,2021-02-01T22:26:52Z,2020-10-29T16:06:19Z,2021-02-01T22:26:37Z,CLOSED,"Standardize repos used in this ZH board",2021-02-01T22:32:58Z
developer-experience,NickCorcoran,false,,2020-10-29T18:01:17Z,2020-10-29T18:30:12Z,OPEN,"Dependabot reporting/searching across an Org",2020-11-13T18:56:28Z
developer-experience,StevenBarre,true,2021-01-07T17:56:42Z,2020-10-29T18:15:21Z,,CLOSED,"RocketChat Emails notifications header image too big",2021-01-07T17:56:42Z
developer-experience,StevenBarre,false,,2020-10-29T18:17:45Z,,OPEN,"Add new Facebook Cares emoji to RocketChat",2020-10-29T18:17:45Z
developer-experience,NickCorcoran,true,2021-02-01T20:15:29Z,2020-10-29T18:20:45Z,2021-02-01T20:14:38Z,CLOSED,"Privileged access model for community partners",2021-02-01T20:15:29Z
developer-experience,NickCorcoran,true,2021-01-28T18:42:26Z,2020-11-02T19:51:38Z,2020-11-20T21:50:50Z,CLOSED,"NRM Aporeto Enforcer configuration (OCP 4 <> Zone B)",2021-01-28T18:42:26Z
developer-experience,StevenBarre,true,2021-04-08T19:54:58Z,2020-11-02T23:23:59Z,,CLOSED,"Build new RBAC for community helpers",2021-04-08T19:54:58Z
developer-experience,StevenBarre,false,,2020-11-02T23:42:51Z,2020-11-03T00:14:22Z,OPEN,"Automate RBAC reviews",2020-11-03T17:33:54Z
developer-experience,StevenBarre,true,2020-11-09T19:26:11Z,2020-11-03T00:47:06Z,2020-11-09T19:26:16Z,CLOSED,"Add labels to DevOps Request issues for which cluster they belong to",2020-11-09T19:26:16Z
developer-experience,mitovskaol,true,2020-11-12T19:22:16Z,2020-11-03T21:55:34Z,2020-11-12T18:58:22Z,CLOSED,"Test behaviour of the OCP 4 Upgrade Process in un-happy path situations in KLAB",2020-11-12T19:22:16Z
developer-experience,mitovskaol,true,2020-11-03T22:04:28Z,2020-11-03T22:03:50Z,2020-11-03T22:04:24Z,CLOSED,"Enhanced Criminal Background Check (CRC) for Platform users with elevated access",2020-11-03T22:04:28Z
developer-experience,mitovskaol,false,,2020-11-04T00:30:20Z,2021-01-08T20:43:04Z,OPEN,"Document Reliability Metrics for Platform Critical Service",2021-04-15T21:46:19Z
developer-experience,mitovskaol,true,2020-11-30T23:20:03Z,2020-11-04T00:32:32Z,2020-11-30T23:18:35Z,CLOSED,"SG - OCP 4 Platform Essential Service Monitoring - Workshop 1",2020-11-30T23:21:12Z
developer-experience,wmhutchison,true,2021-01-20T17:07:40Z,2020-11-04T17:04:14Z,2021-01-20T17:06:48Z,CLOSED,"Sysdig case involving occasional console-side disconnects from agents",2021-01-20T17:07:41Z
